Brand,Model,CPU,GPU,RAM_GB,Storage_GB,Touchscreen,Weight_kg,Screen_Size_inch,Price_SGD,RAM_per_kg
Microsoft,Surface Book 3,Intel i7-14800H,NVIDIA RTX 4070,32,1024,True,2.46,15.6,3240.13,13.008130081300813
Microsoft,Surface Pro 8,AMD Ryzen 7 8800H,NVIDIA RTX 4060,8,2048,True,3.49,18.4,2788.31,2.292263610315186
Microsoft,Surface Go 3,Intel i5-14500H,Intel Iris Xe,32,256,True,2.39,16.0,2089.44,13.389121338912133
Microsoft,Surface Laptop Studio,Intel i7-14800H,NVIDIA RTX 4080,8,256,False,1.55,16.0,3372.23,5.161290322580645
Microsoft,Surface Laptop Studio,AMD Ryzen 5 8600H,AMD Radeon 680M,32,2048,False,1.28,14.0,2227.9,25.0
Microsoft,Surface Go 3,AMD Ryzen 7 8800H,NVIDIA RTX 4060,16,4096,True,2.37,15.6,3182.87,6.751054852320674
Microsoft,Surface Laptop Studio,Intel Core Ultra 7 15500H,Intel Arc A750M,64,2048,False,2.65,17.3,2303.14,24.150943396226417
Microsoft,Surface Book 3,Intel i7-14700H,NVIDIA RTX 4060,8,2048,True,1.94,15.6,2840.27,4.123711340206186
Microsoft,Surface Pro 8,AMD Ryzen 5 8600H,AMD Radeon 680M,32,4096,True,1.25,14.0,2496.87,25.6
Microsoft,Surface Book 3,AMD Ryzen 7 8800H,NVIDIA RTX 4060,64,2048,False,2.1,16.0,3236.21,30.476190476190474
Microsoft,Surface Go 3,Intel i5-14500H,NVIDIA RTX 4050,16,256,True,1.76,15.6,2167.83,9.090909090909092
Microsoft,Surface Book 3,Intel i5-14600H,NVIDIA RTX 4050,8,1024,True,1.8,15.6,2243.97,4.444444444444445
Microsoft,Surface Pro 8,Intel i9-14900HK,NVIDIA RTX 4070,8,512,False,1.55,16.0,3279.94,5.161290322580645
Microsoft,Surface Book 3,Intel i5-14600H,Intel Iris Xe,64,2048,False,2.0,16.0,2490.26,32.0
Microsoft,Surface Go 3,Intel i5-14500H,Intel Iris Xe,128,2048,False,2.76,17.3,2999.81,46.376811594202906
Microsoft,Surface Book 3,AMD Ryzen 7 8800H,NVIDIA RTX 4060,16,256,True,2.45,15.6,2726.55,6.530612244897958
Microsoft,Surface Laptop Studio,Intel i5-14600H,Intel Iris Xe,64,512,False,1.19,13.3,2388.76,53.78151260504202
Microsoft,Surface Laptop 5,Intel i7-14800H,NVIDIA RTX 4070,32,2048,True,1.91,16.0,3437.17,16.75392670157068
Microsoft,Surface Book 3,AMD Ryzen 7 8800H,NVIDIA RTX 4060,64,256,True,3.42,18.4,3143.4,18.71345029239766
Microsoft,Surface Laptop 5,AMD Ryzen 5 8600H,NVIDIA RTX 4050,64,4096,True,1.64,16.0,3130.41,39.02439024390244
Microsoft,Surface Pro 8,Intel i9-14900HK,NVIDIA RTX 4070,128,4096,True,3.27,18.4,4884.76,39.14373088685015
Microsoft,Surface Book 3,Intel i7-14800H,NVIDIA RTX 4060,16,512,True,1.83,15.6,2711.23,8.743169398907103
Microsoft,Surface Pro 8,AMD Ryzen 9 8900HX,AMD Radeon 780M,8,2048,False,1.19,14.0,2723.38,6.722689075630252
Microsoft,Surface Laptop Studio,Intel Core Ultra 7 15500H,NVIDIA RTX 4070,128,512,True,1.72,15.6,3787.69,74.4186046511628
Microsoft,Surface Laptop 5,AMD Ryzen 7 8800H,NVIDIA RTX 4060,32,512,True,2.12,15.6,2933.64,15.094339622641508
Microsoft,Surface Go 3,Intel i7-14800H,NVIDIA RTX 4060,32,256,True,1.06,13.3,2853.55,30.188679245283016
Microsoft,Surface Go 3,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,16,4096,False,2.87,17.3,4190.58,5.574912891986062
Microsoft,Surface Laptop Studio,Intel Core Ultra 9 15700H,Intel Arc A750M,64,2048,False,1.35,14.0,2232.25,47.407407407407405
Microsoft,Surface Pro 8,AMD Ryzen 7 8800H,NVIDIA RTX 4060,32,256,True,2.46,16.0,2907.12,13.008130081300813
Microsoft,Surface Book 3,Intel i7-14700H,NVIDIA RTX 4070,8,4096,False,1.28,14.0,3380.02,6.25
Microsoft,Surface Laptop 5,AMD Ryzen 9 8900HX,AMD Radeon 780M,128,1024,False,2.45,16.0,3770.42,52.24489795918367
Microsoft,Surface Pro 8,Intel Core Ultra 7 15500H,NVIDIA RTX 4070,64,4096,False,1.33,13.3,3330.21,48.1203007518797
Microsoft,Surface Laptop Studio,Intel i7-14800H,NVIDIA RTX 4080,64,512,True,1.24,14.0,4057.66,51.612903225806456
Microsoft,Surface Pro 8,Intel i9-14900HK,NVIDIA RTX 4070,64,256,True,2.47,16.0,3922.98,25.910931174089068
Microsoft,Surface Go 3,AMD Ryzen 9 8900HX,AMD Radeon 780M,64,2048,True,2.15,16.0,3466.46,29.767441860465116
Microsoft,Surface Go 3,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,8,256,True,1.44,14.0,3171.03,5.555555555555555
Microsoft,Surface Pro 8,Intel i9-14900HK,NVIDIA RTX 4080,128,1024,False,2.75,18.4,4926.11,46.54545454545455
Microsoft,Surface Laptop 5,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,128,256,True,1.49,14.0,4638.36,85.90604026845638
Microsoft,Surface Laptop Studio,Intel i7-14800H,NVIDIA RTX 4060,16,1024,True,1.12,13.3,2849.32,14.285714285714285
Microsoft,Surface Pro 8,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,32,1024,True,2.52,18.4,4058.79,12.698412698412698
Microsoft,Surface Book 3,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,128,512,True,1.06,13.3,4922.89,120.75471698113206
Microsoft,Surface Book 3,Intel i7-14700H,NVIDIA RTX 4070,32,4096,True,2.8,18.4,3658.11,11.428571428571429
Microsoft,Surface Pro 8,Intel i9-14900HK,NVIDIA RTX 4080,32,2048,False,1.09,14.0,4123.69,29.357798165137613
Microsoft,Surface Laptop Studio,Intel i9-14900HK,NVIDIA RTX 4070,128,512,False,1.43,13.3,4112.41,89.51048951048952
Microsoft,Surface Go 3,AMD Ryzen 7 8800H,AMD Radeon 780M,64,1024,True,1.19,14.0,2979.73,53.78151260504202
Microsoft,Surface Book 3,Intel i7-14800H,NVIDIA RTX 4060,128,1024,True,1.84,15.6,3842.2,69.56521739130434
Microsoft,Surface Laptop 5,Intel i9-14900HK,NVIDIA RTX 4080,16,1024,True,1.08,13.3,3926.01,14.814814814814813
Microsoft,Surface Laptop Studio,AMD Ryzen 7 8800H,AMD Radeon 780M,64,256,True,1.61,15.6,2949.23,39.75155279503105
Microsoft,Surface Book 3,Intel i5-14600H,Intel Iris Xe,8,1024,False,2.93,17.3,1783.86,2.73037542662116
Microsoft,Surface Go 3,AMD Ryzen 5 8600H,NVIDIA RTX 3050,8,256,False,1.9,15.6,1725.41,4.2105263157894735
Microsoft,Surface Laptop 5,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,8,1024,False,2.94,18.4,3815.13,2.7210884353741496
Microsoft,Surface Laptop Studio,Intel i5-14600H,NVIDIA RTX 4050,32,512,False,1.96,15.6,2243.58,16.3265306122449
Microsoft,Surface Book 3,AMD Ryzen 7 8800H,AMD Radeon 780M,128,2048,True,1.06,14.0,3659.79,120.75471698113206
Microsoft,Surface Go 3,Intel i7-14700H,NVIDIA RTX 4070,8,1024,False,1.73,16.0,3018.29,4.624277456647399
Microsoft,Surface Book 3,AMD Ryzen 7 8800H,AMD Radeon 780M,32,256,False,2.72,18.4,2442.0,11.76470588235294
Microsoft,Surface Pro 8,Intel i7-14700H,NVIDIA RTX 4070,8,512,False,1.36,14.0,2831.04,5.88235294117647
Microsoft,Surface Go 3,Intel i9-14900HK,NVIDIA RTX 4070,64,256,True,2.5,16.0,3834.62,25.6
Microsoft,Surface Book 3,Intel i9-14900HK,NVIDIA RTX 4070,64,256,True,1.18,13.3,3722.8,54.237288135593225
Microsoft,Surface Go 3,Intel i5-14500H,NVIDIA RTX 3050,128,256,True,2.97,18.4,2826.5,43.09764309764309
Microsoft,Surface Go 3,Intel i9-14900HK,NVIDIA RTX 4070,64,4096,False,1.61,16.0,4072.87,39.75155279503105
Microsoft,Surface Book 3,AMD Ryzen 5 8600H,NVIDIA RTX 4050,16,4096,True,2.08,15.6,2679.3,7.692307692307692
Microsoft,Surface Pro 8,Intel Core Ultra 9 15700H,NVIDIA RTX 4080,16,512,False,1.94,15.6,2995.14,8.247422680412372
Microsoft,Surface Go 3,Intel i9-14900HK,NVIDIA RTX 4070,128,256,True,3.29,17.3,4324.81,38.90577507598784
Microsoft,Surface Book 3,AMD Ryzen 5 8600H,NVIDIA RTX 4050,32,512,False,2.21,15.6,2239.59,14.479638009049774
Microsoft,Surface Laptop Studio,AMD Ryzen 5 8600H,NVIDIA RTX 3050,16,1024,False,1.17,14.0,1930.1,13.675213675213676
Microsoft,Surface Laptop 5,Intel Core Ultra 7 15500H,Intel Arc A750M,64,1024,True,1.62,16.0,2347.84,39.50617283950617
Microsoft,Surface Laptop Studio,AMD Ryzen 7 8800H,AMD Radeon 780M,128,256,False,3.18,18.4,3298.1,40.25157232704402
Microsoft,Surface Book 3,AMD Ryzen 7 8800H,NVIDIA RTX 4070,128,1024,True,3.14,17.3,4098.66,40.76433121019108
Microsoft,Surface Laptop Studio,Intel i7-14800H,NVIDIA RTX 4080,64,256,False,1.94,15.6,3804.28,32.98969072164949
Microsoft,Surface Laptop Studio,Intel Core Ultra 7 15500H,NVIDIA RTX 4060,16,1024,False,2.65,17.3,2270.37,6.037735849056604
Microsoft,Surface Laptop 5,Intel i5-14600H,NVIDIA RTX 3050,32,512,True,2.57,17.3,2085.28,12.45136186770428
Microsoft,Surface Go 3,Intel i7-14700H,NVIDIA RTX 4070,8,256,False,3.28,17.3,2881.71,2.4390243902439024
Microsoft,Surface Book 3,Intel i5-14600H,NVIDIA RTX 3050,8,512,False,2.48,16.0,1725.56,3.2258064516129035
Microsoft,Surface Book 3,Intel i7-14700H,NVIDIA RTX 4070,128,2048,True,1.94,16.0,4301.55,65.97938144329898
Microsoft,Surface Book 3,AMD Ryzen 7 8800H,NVIDIA RTX 4070,32,4096,False,3.31,18.4,3454.22,9.667673716012084
Microsoft,Surface Book 3,Intel i5-14600H,NVIDIA RTX 3050,64,256,False,1.61,15.6,2246.04,39.75155279503105
Microsoft,Surface Book 3,Intel i9-14900HK,NVIDIA RTX 4080,16,256,False,3.32,17.3,3611.17,4.819277108433735
Microsoft,Surface Pro 8,AMD Ryzen 7 8800H,AMD Radeon 780M,8,4096,True,2.81,17.3,2697.12,2.8469750889679717
Microsoft,Surface Laptop 5,Intel i5-14500H,NVIDIA RTX 3050,32,2048,False,2.41,15.6,2159.6,13.278008298755186
Microsoft,Surface Pro 8,Intel i7-14800H,NVIDIA RTX 4080,64,1024,False,1.41,13.3,3803.7,45.39007092198582
Microsoft,Surface Pro 8,AMD Ryzen 7 8800H,NVIDIA RTX 4070,32,512,False,2.11,16.0,2976.85,15.165876777251185
Microsoft,Surface Laptop 5,Intel Core Ultra 7 15500H,NVIDIA RTX 4070,16,512,False,1.07,13.3,2595.67,14.953271028037383
Microsoft,Surface Laptop Studio,Intel i7-14700H,NVIDIA RTX 4060,32,512,False,1.45,13.3,2634.1,22.06896551724138
Microsoft,Surface Laptop Studio,Intel i7-14800H,NVIDIA RTX 4080,16,2048,True,2.11,16.0,3695.31,7.5829383886255926
Microsoft,Surface Go 3,Intel Core Ultra 7 15500H,Intel Arc A750M,128,4096,True,3.28,17.3,3219.63,39.02439024390244
Microsoft,Surface Go 3,Intel i5-14600H,NVIDIA RTX 4050,16,1024,True,1.99,15.6,2353.29,8.040201005025125
Microsoft,Surface Pro 8,AMD Ryzen 7 8800H,AMD Radeon 780M,128,4096,False,1.12,14.0,3802.24,114.28571428571428
Microsoft,Surface Book 3,AMD Ryzen 5 8600H,AMD Radeon 680M,32,4096,False,1.35,14.0,2259.89,23.703703703703702
Microsoft,Surface Book 3,AMD Ryzen 5 8600H,NVIDIA RTX 3050,64,4096,True,3.21,17.3,2758.36,19.937694704049843
Microsoft,Surface Book 3,Intel i9-14900HK,NVIDIA RTX 4070,32,4096,True,1.04,14.0,3954.75,30.769230769230766
Microsoft,Surface Laptop 5,Intel i5-14500H,NVIDIA RTX 3050,64,1024,False,1.87,15.6,2269.17,34.22459893048128
Microsoft,Surface Pro 8,Intel i7-14700H,NVIDIA RTX 4070,128,256,True,1.26,13.3,4148.26,101.58730158730158
Microsoft,Surface Book 3,Intel i7-14700H,NVIDIA RTX 4060,8,512,True,1.08,13.3,2630.03,7.4074074074074066
Microsoft,Surface Go 3,Intel Core Ultra 7 15500H,NVIDIA RTX 4060,32,1024,False,2.06,15.6,2476.45,15.533980582524272
Microsoft,Surface Go 3,AMD Ryzen 5 8600H,AMD Radeon 680M,128,4096,True,1.62,15.6,3317.83,79.01234567901234
Microsoft,Surface Laptop 5,AMD Ryzen 9 8900HX,AMD Radeon 780M,8,256,True,2.83,17.3,2626.64,2.8268551236749118
Microsoft,Surface Book 3,Intel i5-14600H,NVIDIA RTX 4050,16,512,True,2.03,16.0,2226.34,7.881773399014779
Microsoft,Surface Pro 8,Intel i5-14500H,NVIDIA RTX 3050,8,256,False,1.37,13.3,1709.82,5.839416058394161
Microsoft,Surface Pro 8,AMD Ryzen 7 8800H,NVIDIA RTX 4070,32,256,False,1.1,14.0,3168.38,29.09090909090909
Microsoft,Surface Laptop 5,Intel i7-14700H,NVIDIA RTX 4060,64,256,True,1.06,13.3,3147.25,60.37735849056603
Microsoft,Surface Pro 8,Intel i9-14900HK,NVIDIA RTX 4080,32,256,True,1.01,13.3,3971.51,31.683168316831683
Microsoft,Surface Laptop Studio,Intel i7-14700H,NVIDIA RTX 4070,8,2048,False,1.31,14.0,2942.83,6.106870229007633
Microsoft,Surface Go 3,AMD Ryzen 7 8800H,AMD Radeon 780M,16,1024,True,1.22,13.3,2534.21,13.114754098360656
Microsoft,Surface Pro 8,Intel Core Ultra 7 15500H,NVIDIA RTX 4070,64,1024,False,3.31,17.3,3110.96,19.335347432024168
Microsoft,Surface Laptop 5,Intel Core Ultra 7 15500H,NVIDIA RTX 4070,128,2048,False,1.34,14.0,3627.27,95.52238805970148
Microsoft,Surface Laptop Studio,Intel i5-14600H,Intel Iris Xe,8,1024,False,2.0,16.0,1841.78,4.0
Microsoft,Surface Go 3,AMD Ryzen 5 8600H,NVIDIA RTX 3050,128,512,False,1.12,13.3,2838.91,114.28571428571428
Microsoft,Surface Go 3,Intel i9-14900HK,NVIDIA RTX 4070,64,2048,True,1.11,14.0,4132.66,57.65765765765765
Microsoft,Surface Go 3,AMD Ryzen 9 8900HX,AMD Radeon 780M,128,4096,True,3.0,18.4,4239.94,42.666666666666664
Microsoft,Surface Laptop 5,Intel Core Ultra 7 15500H,NVIDIA RTX 4060,16,256,False,1.14,14.0,2306.18,14.035087719298247
Microsoft,Surface Book 3,Intel i7-14800H,NVIDIA RTX 4080,16,256,True,1.59,15.6,3476.56,10.062893081761006
Microsoft,Surface Pro 8,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,32,1024,True,1.02,13.3,4087.21,31.372549019607842
Microsoft,Surface Laptop 5,Intel i7-14800H,NVIDIA RTX 4080,32,1024,True,1.92,16.0,3746.75,16.666666666666668
Microsoft,Surface Laptop Studio,Intel i5-14600H,NVIDIA RTX 3050,8,512,False,1.15,14.0,1853.34,6.9565217391304355
Microsoft,Surface Laptop Studio,Intel i7-14800H,NVIDIA RTX 4080,16,1024,False,3.18,18.4,3399.15,5.031446540880503
Microsoft,Surface Go 3,AMD Ryzen 9 8900HX,AMD Radeon 780M,16,4096,False,2.14,16.0,2983.59,7.4766355140186915
Microsoft,Surface Laptop 5,Intel Core Ultra 7 15500H,Intel Arc A750M,16,2048,True,1.77,16.0,2035.04,9.03954802259887
Microsoft,Surface Go 3,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,128,512,False,1.75,16.0,4324.35,73.14285714285714
Microsoft,Surface Pro 8,Intel i9-14900HK,NVIDIA RTX 4070,32,512,False,1.02,14.0,3365.73,31.372549019607842
Microsoft,Surface Book 3,Intel Core Ultra 9 15700H,Intel Arc A750M,32,2048,False,1.32,13.3,2026.68,24.242424242424242
Microsoft,Surface Laptop Studio,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,128,256,True,1.2,14.0,4351.16,106.66666666666667
Microsoft,Surface Book 3,AMD Ryzen 5 8600H,AMD Radeon 680M,16,4096,True,2.7,18.4,2403.31,5.925925925925926
Microsoft,Surface Pro 8,AMD Ryzen 7 8800H,AMD Radeon 780M,32,1024,False,2.06,16.0,2453.06,15.533980582524272
Microsoft,Surface Pro 8,Intel Core Ultra 7 15500H,Intel Arc A750M,16,4096,False,1.73,15.6,2142.38,9.248554913294798
Microsoft,Surface Pro 8,AMD Ryzen 7 8800H,AMD Radeon 780M,16,256,True,1.04,13.3,2514.28,15.384615384615383
Microsoft,Surface Laptop 5,Intel i5-14600H,NVIDIA RTX 4050,16,256,False,3.33,18.4,2087.09,4.804804804804805
Microsoft,Surface Go 3,AMD Ryzen 7 8800H,NVIDIA RTX 4070,64,512,False,2.24,15.6,3365.64,28.57142857142857
Microsoft,Surface Book 3,AMD Ryzen 9 8900HX,AMD Radeon 780M,16,256,True,1.16,13.3,2778.87,13.793103448275863
Microsoft,Surface Go 3,Intel i7-14800H,NVIDIA RTX 4060,8,1024,False,2.2,15.6,2614.53,3.6363636363636362
Microsoft,Surface Book 3,Intel i5-14500H,NVIDIA RTX 3050,64,2048,True,2.94,17.3,2480.14,21.768707482993197
Microsoft,Surface Laptop Studio,Intel i7-14700H,NVIDIA RTX 4070,64,1024,False,1.12,14.0,3568.41,57.14285714285714
Microsoft,Surface Book 3,AMD Ryzen 5 8600H,AMD Radeon 680M,8,4096,False,2.38,15.6,2083.28,3.361344537815126
Microsoft,Surface Pro 8,Intel i5-14500H,NVIDIA RTX 3050,32,4096,True,2.13,15.6,2552.92,15.023474178403756
Microsoft,Surface Go 3,Intel i7-14700H,NVIDIA RTX 4070,8,512,True,1.79,15.6,3002.39,4.4692737430167595
Microsoft,Surface Book 3,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,64,1024,True,1.24,14.0,3867.91,51.612903225806456
Microsoft,Surface Book 3,Intel i9-14900HK,NVIDIA RTX 4070,16,1024,False,1.09,13.3,3370.49,14.678899082568806
Microsoft,Surface Pro 8,Intel i7-14700H,NVIDIA RTX 4070,16,256,False,1.99,16.0,2808.48,8.040201005025125
Microsoft,Surface Laptop 5,Intel i7-14800H,NVIDIA RTX 4060,128,512,False,1.36,14.0,3480.06,94.11764705882352
Microsoft,Surface Book 3,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,128,256,True,3.3,17.3,4387.83,38.78787878787879
Microsoft,Surface Pro 8,AMD Ryzen 5 8600H,AMD Radeon 680M,8,512,True,2.41,16.0,1889.75,3.3195020746887964
Microsoft,Surface Laptop 5,AMD Ryzen 5 8600H,AMD Radeon 680M,128,512,False,2.07,16.0,2737.54,61.835748792270536
Microsoft,Surface Go 3,Intel i5-14500H,NVIDIA RTX 4050,32,256,False,1.96,16.0,2263.51,16.3265306122449
Microsoft,Surface Go 3,Intel i7-14800H,NVIDIA RTX 4070,32,512,False,1.15,13.3,3172.97,27.826086956521742
Microsoft,Surface Go 3,Intel i9-14900HK,NVIDIA RTX 4070,8,256,True,2.46,15.6,3279.22,3.252032520325203
Microsoft,Surface Book 3,AMD Ryzen 5 8600H,AMD Radeon 680M,64,4096,True,3.13,18.4,2801.12,20.447284345047922
Microsoft,Surface Laptop 5,Intel i9-14900HK,NVIDIA RTX 4080,32,512,True,2.12,16.0,3874.74,15.094339622641508
Microsoft,Surface Go 3,Intel i7-14700H,NVIDIA RTX 4060,16,1024,True,1.05,14.0,2805.87,15.238095238095237
