Brand,Model,CPU,GPU,RAM_GB,Storage_Type,Storage_GB,Touchscreen,Weight_kg,Screen_Size_inch,Discount_percent,Price_SGD,Brand_Discount,Member_Discount
Lenovo,ThinkBook 14s,Intel i9-14900HK,NVIDIA RTX 4070,8,SSD,512,FALSE,3.1,17.3,14.98,1967.07,10,118.02
Lenovo,Yoga Slim 7,Intel Core Ultra 7 15500H,NVIDIA RTX 4070,64,SSD,256,FALSE,1.23,13.3,12.97,2234.02,10,134.04
Lenovo,Legion 5,AMD Ryzen 5 8600H,AMD Radeon 680M,16,SSD,2048,FALSE,3.03,17.3,0.42,1507.37,10,90.44
Lenovo,IdeaPad 5,Intel i7-14800H,NVIDIA RTX 4070,128,SSD,256,FALSE,1.33,13.3,12.03,2525.75,10,126.29
Lenovo,Legion 5,Intel Core Ultra 7 15500H,Intel Arc A750M,64,SSD,1024,FALSE,2.41,15.6,6.14,2257.34,10,135.44
Lenovo,ThinkPad X1 Carbon,AMD Ryzen 5 8600H,NVIDIA RTX 4050,32,SSD,1024,FALSE,2.38,15.6,5.73,1509.88,10,75.49
Lenovo,ThinkPad X1 Carbon,AMD Ryzen 5 8600H,NVIDIA RTX 3050,128,SSD,4096,FALSE,3.33,18.4,13.73,2087.31,10,104.37
Lenovo,ThinkPad X1 Carbon,Intel i5-14600H,Intel Iris Xe,32,SSD,512,FALSE,1.62,16,12.11,1213.37,10,84.94
Lenovo,Legion 5,Intel i5-14500H,NVIDIA RTX 4050,8,SSD,4096,FALSE,2.64,17.3,1.58,1871.57,10,112.29
Lenovo,IdeaPad 5,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,8,SSD,2048,TRUE,1.63,16,12.2,2533.85,10,126.69
Lenovo,Yoga Slim 7,Intel i5-14600H,Intel Iris Xe,64,SSD,512,TRUE,1.35,13.3,6.36,1598.11,10,111.87
Lenovo,IdeaPad 5,Intel i9-14900HK,NVIDIA RTX 4070,32,SSD,256,TRUE,2.18,15.6,7.33,2387.43,10,167.12
Lenovo,Legion 5,Intel i5-14600H,NVIDIA RTX 4050,64,SSD,1024,TRUE,2.17,16,2.8,1897.8,10,132.85
Lenovo,Yoga Slim 7,Intel i5-14500H,Intel Iris Xe,64,SSD,256,TRUE,3,18.4,13.51,1376.18,10,68.81
Lenovo,ThinkBook 14s,Intel Core Ultra 9 15700H,Intel Arc A750M,128,SSD,256,FALSE,3.46,17.3,2.97,2711.62,10,135.58
Lenovo,Legion 5,AMD Ryzen 7 8800H,NVIDIA RTX 4060,32,SSD,512,FALSE,1.04,14,1.73,1805.75,10,126.40
Lenovo,ThinkBook 14s,Intel Core Ultra 7 15500H,Intel Arc A750M,16,SSD,512,TRUE,1.55,16,0.2,2249.06,10,157.43
Lenovo,ThinkBook 14s,Intel Core Ultra 9 15700H,NVIDIA RTX 4080,32,SSD,256,TRUE,1.86,16,6.88,2663.74,10,186.46
Lenovo,Yoga Slim 7,AMD Ryzen 5 8600H,NVIDIA RTX 3050,128,SSD,2048,TRUE,1.47,14,1.21,2334.46,10,116.72
Lenovo,Legion 5,Intel i7-14800H,NVIDIA RTX 4080,32,SSD,512,FALSE,1.37,13.3,3.33,2468.66,10,123.43
Lenovo,Yoga Slim 7,Intel i7-14700H,NVIDIA RTX 4060,64,SSD,512,TRUE,2.98,17.3,4.01,2026.72,10,101.34
Lenovo,ThinkBook 14s,Intel i5-14500H,NVIDIA RTX 4050,16,SSD,4096,FALSE,1.43,13.3,13.85,1713.81,10,85.69
Lenovo,IdeaPad 5,Intel i5-14600H,NVIDIA RTX 3050,16,SSD,256,TRUE,1.92,16,5.16,1464.49,10,73.22
Lenovo,Legion 5,Intel i7-14800H,NVIDIA RTX 4080,128,SSD,512,TRUE,1.2,14,9.96,2997.27,10,149.86
Lenovo,Legion 5,Intel Core Ultra 7 15500H,Intel Arc A750M,64,SSD,512,TRUE,2.01,16,3.34,2415.17,10,120.76
Lenovo,Yoga Slim 7,Intel i7-14800H,NVIDIA RTX 4070,16,SSD,4096,FALSE,1.04,14,5.49,2737.84,10,136.89
Lenovo,ThinkBook 14s,Intel i5-14600H,NVIDIA RTX 3050,16,SSD,4096,FALSE,1.52,15.6,8.96,1776.69,10,106.60
Lenovo,ThinkBook 14s,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,128,SSD,512,TRUE,1.02,14,8.3,2989.03,10,209.23
Lenovo,IdeaPad 5,AMD Ryzen 7 8800H,AMD Radeon 780M,8,SSD,2048,FALSE,1.44,14,8.02,1534.36,10,107.41
Lenovo,Yoga Slim 7,Intel i5-14600H,NVIDIA RTX 4050,16,SSD,1024,FALSE,1.27,14,7.51,1490.24,10,104.32
Lenovo,ThinkPad X1 Carbon,Intel Core Ultra 9 15700H,Intel Arc A750M,128,SSD,512,FALSE,2.46,16,13.69,2464.5,10,172.52
Lenovo,ThinkPad X1 Carbon,Intel Core Ultra 9 15700H,NVIDIA RTX 4080,128,SSD,4096,TRUE,2.57,17.3,3.16,3918.42,10,195.92
Lenovo,ThinkBook 14s,Intel i5-14600H,NVIDIA RTX 4050,32,SSD,1024,FALSE,2.49,16,3.51,1583.9,10,110.87
Lenovo,ThinkBook 14s,Intel i7-14800H,NVIDIA RTX 4070,64,SSD,512,FALSE,1.27,14,9.23,2336.4,10,163.55
Lenovo,ThinkPad X1 Carbon,Intel Core Ultra 7 15500H,Intel Arc A750M,8,SSD,1024,FALSE,1.47,14,1.35,2098.76,10,125.93
Lenovo,Legion 5,AMD Ryzen 5 8600H,NVIDIA RTX 4050,16,SSD,4096,TRUE,1.64,15.6,13.96,1811.89,10,108.71
Lenovo,Yoga Slim 7,Intel Core Ultra 7 15500H,NVIDIA RTX 4070,16,SSD,256,TRUE,2.01,15.6,14.79,2043.15,10,102.16
Lenovo,Legion 5,Intel Core Ultra 7 15500H,Intel Arc A750M,32,SSD,1024,FALSE,3.03,17.3,14.19,1908.12,10,133.57
Lenovo,IdeaPad 5,AMD Ryzen 7 8800H,NVIDIA RTX 4070,8,SSD,1024,TRUE,1.06,13.3,9.22,2198.31,10,131.90
Lenovo,Legion 5,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,128,SSD,256,FALSE,2.04,16,3.73,2960.05,10,207.20
Lenovo,Yoga Slim 7,Intel i7-14800H,NVIDIA RTX 4080,64,SSD,4096,TRUE,2.79,18.4,7,3174.48,10,158.72
Lenovo,Yoga Slim 7,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,16,SSD,2048,TRUE,2.69,18.4,6.98,2691.64,10,161.50
Lenovo,Legion 5,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,8,SSD,4096,TRUE,2.89,18.4,14.85,2538.32,10,126.92
Lenovo,Yoga Slim 7,Intel i5-14600H,NVIDIA RTX 3050,32,SSD,256,FALSE,1.42,13.3,8.85,1362.02,10,81.72
Lenovo,ThinkBook 14s,Intel i7-14800H,NVIDIA RTX 4080,64,SSD,256,TRUE,2.33,15.6,4.67,2662.79,10,133.14
Lenovo,IdeaPad 5,Intel i5-14600H,NVIDIA RTX 3050,32,SSD,256,FALSE,1.42,14,9.84,1347.35,10,67.37
Lenovo,ThinkBook 14s,AMD Ryzen 7 8800H,NVIDIA RTX 4070,32,SSD,256,TRUE,2.01,16,12.73,2031.03,10,121.86
Lenovo,Legion 5,Intel Core Ultra 9 15700H,Intel Arc A750M,64,SSD,4096,FALSE,2.58,17.3,5.59,2890.31,10,202.32
Lenovo,ThinkPad X1 Carbon,Intel i7-14700H,NVIDIA RTX 4070,8,SSD,2048,FALSE,2.46,15.6,9.16,2154.02,10,150.78
Lenovo,IdeaPad 5,Intel i5-14600H,NVIDIA RTX 4050,32,SSD,512,FALSE,1.58,16,10.23,1425,10,71.25
Lenovo,ThinkBook 14s,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,32,SSD,1024,TRUE,2.8,17.3,3.57,2568.53,10,154.11
Lenovo,IdeaPad 5,Intel i5-14500H,NVIDIA RTX 4050,8,SSD,512,FALSE,1.02,14,13.6,1281.79,10,64.09
Lenovo,ThinkBook 14s,Intel i7-14800H,NVIDIA RTX 4070,128,SSD,256,TRUE,1.79,16,5.02,2855.98,10,199.92
Lenovo,Yoga Slim 7,Intel i5-14500H,NVIDIA RTX 3050,16,SSD,2048,TRUE,1.9,16,9.9,1628.4,10,113.99
Lenovo,IdeaPad 5,Intel i7-14800H,NVIDIA RTX 4070,8,SSD,2048,FALSE,1.49,14,2.23,2434.45,10,146.07
Lenovo,Legion 5,Intel i9-14900HK,NVIDIA RTX 4080,128,SSD,512,TRUE,3.26,18.4,2.38,3285.53,10,197.13
Lenovo,Yoga Slim 7,Intel i5-14500H,NVIDIA RTX 4050,8,SSD,512,FALSE,1.48,13.3,3.22,1404.15,10,98.29
Lenovo,ThinkPad X1 Carbon,AMD Ryzen 5 8600H,AMD Radeon 680M,64,SSD,4096,FALSE,2.03,16,9,1827.28,10,91.36
Lenovo,ThinkPad X1 Carbon,Intel i9-14900HK,NVIDIA RTX 4070,64,SSD,512,TRUE,1.27,13.3,14.84,2470,10,172.90
Lenovo,Yoga Slim 7,AMD Ryzen 7 8800H,NVIDIA RTX 4060,64,SSD,256,FALSE,1.29,14,0.03,1920.72,10,115.24
Lenovo,ThinkPad X1 Carbon,Intel i5-14500H,NVIDIA RTX 3050,128,SSD,512,FALSE,1.8,15.6,11.59,1726.19,10,86.31
Lenovo,Legion 5,Intel Core Ultra 7 15500H,NVIDIA RTX 4060,8,SSD,4096,TRUE,2.57,17.3,6.22,2262.17,10,113.11
Lenovo,ThinkPad X1 Carbon,Intel i9-14900HK,NVIDIA RTX 4070,128,SSD,512,TRUE,2.33,15.6,9.46,2884.07,10,144.20
Lenovo,Legion 5,Intel i5-14600H,Intel Iris Xe,8,SSD,4096,FALSE,1.1,13.3,9.75,1614.59,10,80.73
Lenovo,IdeaPad 5,Intel i9-14900HK,NVIDIA RTX 4080,128,SSD,256,TRUE,3.01,18.4,0.84,3277.07,10,163.85
Lenovo,ThinkBook 14s,Intel i7-14700H,NVIDIA RTX 4060,16,SSD,1024,FALSE,1.08,14,6.06,1763.45,10,88.17
Lenovo,Legion 5,Intel Core Ultra 9 15700H,NVIDIA RTX 4080,8,SSD,1024,FALSE,2.7,18.4,8.02,2456.13,10,122.81
Lenovo,IdeaPad 5,Intel i7-14800H,NVIDIA RTX 4080,32,SSD,512,TRUE,3.2,18.4,9.32,2415.51,10,144.93
Lenovo,ThinkPad X1 Carbon,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,8,SSD,512,FALSE,2.86,18.4,8.19,2208.57,10,154.60
Microsoft,Surface Go 3,Intel i7-14700H,NVIDIA RTX 4060,8,SSD,4096,TRUE,2.47,16,7.08,2578.06,10,128.90
Microsoft,Surface Laptop 5,Intel Core Ultra 7 15500H,Intel Arc A750M,64,SSD,2048,FALSE,2.75,17.3,11.35,2745.32,10,164.72
Microsoft,Surface Pro 8,AMD Ryzen 5 8600H,NVIDIA RTX 4050,32,SSD,512,FALSE,1.03,13.3,3.07,1845.22,10,110.71
Microsoft,Surface Book 3,Intel Core Ultra 9 15700H,NVIDIA RTX 4080,32,SSD,512,FALSE,2.63,17.3,4.65,3114.1,10,217.99
Microsoft,Surface Laptop Studio,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,8,SSD,512,TRUE,2.68,17.3,12.8,2697.96,10,134.90
Microsoft,Surface Book 3,Intel i7-14800H,NVIDIA RTX 4080,32,SSD,256,TRUE,1.85,15.6,10.88,2810.19,10,140.51
Microsoft,Surface Go 3,Intel i5-14600H,NVIDIA RTX 3050,32,SSD,4096,TRUE,1.06,13.3,11.82,2363.99,10,141.84
Microsoft,Surface Book 3,Intel Core Ultra 7 15500H,NVIDIA RTX 4060,64,SSD,2048,TRUE,1.12,13.3,2.32,2978.61,10,178.72
Microsoft,Surface Pro 8,Intel i5-14600H,NVIDIA RTX 3050,64,SSD,4096,FALSE,1.31,14,9.27,2409.47,10,120.47
Microsoft,Surface Pro 8,Intel i9-14900HK,NVIDIA RTX 4080,8,SSD,4096,FALSE,2.43,16,6.34,3415.47,10,170.77
Microsoft,Surface Laptop 5,Intel i7-14700H,NVIDIA RTX 4060,16,SSD,512,TRUE,3.06,18.4,12.19,1975.35,10,98.77
Microsoft,Surface Laptop Studio,Intel i7-14800H,NVIDIA RTX 4080,8,SSD,1024,FALSE,1.25,13.3,15,2566.78,10,154.01
Microsoft,Surface Laptop Studio,Intel i5-14500H,Intel Iris Xe,16,SSD,2048,FALSE,3.04,17.3,5.42,1695.39,10,84.77
Microsoft,Surface Laptop Studio,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,16,SSD,512,TRUE,1.88,15.6,7.97,2950.97,10,177.06
Microsoft,Surface Laptop Studio,AMD Ryzen 5 8600H,AMD Radeon 680M,64,SSD,4096,TRUE,2.3,16,4.83,2459.79,10,122.99
Microsoft,Surface Laptop Studio,Intel i5-14600H,NVIDIA RTX 4050,128,SSD,256,FALSE,3.02,18.4,9.69,2118.3,10,148.28
Microsoft,Surface Laptop Studio,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,16,SSD,4096,TRUE,1.37,13.3,10.37,3509.69,10,210.58
Microsoft,Surface Go 3,AMD Ryzen 5 8600H,NVIDIA RTX 3050,16,SSD,2048,TRUE,1.18,14,14.78,1877.82,10,131.45
Microsoft,Surface Laptop 5,AMD Ryzen 7 8800H,NVIDIA RTX 4060,8,SSD,2048,FALSE,2.69,17.3,10.88,2001.56,10,100.08
Microsoft,Surface Go 3,Intel Core Ultra 9 15700H,Intel Arc A750M,8,SSD,2048,FALSE,3.1,17.3,12.34,2566.95,10,179.69
Microsoft,Surface Pro 8,AMD Ryzen 5 8600H,NVIDIA RTX 4050,32,SSD,512,TRUE,2.14,16,7.73,1855.91,10,111.35
Microsoft,Surface Go 3,AMD Ryzen 5 8600H,AMD Radeon 680M,64,SSD,2048,TRUE,1.56,15.6,11.29,2055.29,10,143.87
Microsoft,Surface Book 3,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,128,SSD,256,FALSE,1.96,15.6,10.01,3127.91,10,187.67
Microsoft,Surface Pro 8,Intel i5-14500H,NVIDIA RTX 4050,8,SSD,256,FALSE,1.19,13.3,9.79,1535.25,10,92.12
Microsoft,Surface Laptop Studio,Intel Core Ultra 7 15500H,NVIDIA RTX 4060,32,SSD,1024,FALSE,1.75,16,4.64,2295.83,10,137.75
Microsoft,Surface Laptop Studio,AMD Ryzen 5 8600H,NVIDIA RTX 4050,128,SSD,2048,FALSE,1.23,13.3,4.92,2600.84,10,130.04
Microsoft,Surface Laptop Studio,Intel i9-14900HK,NVIDIA RTX 4080,8,SSD,2048,FALSE,2.28,16,6.51,3089.3,10,154.47
Microsoft,Surface Book 3,Intel i7-14800H,NVIDIA RTX 4070,32,SSD,1024,TRUE,2.46,15.6,13.13,2692.38,10,134.62
Microsoft,Surface Pro 8,AMD Ryzen 7 8800H,NVIDIA RTX 4060,8,SSD,2048,TRUE,3.49,18.4,5.94,2281.99,10,159.74
Microsoft,Surface Go 3,Intel i5-14500H,Intel Iris Xe,32,SSD,256,TRUE,2.39,16,11.43,1530.9,10,107.16
Microsoft,Surface Laptop Studio,Intel i7-14800H,NVIDIA RTX 4080,8,SSD,256,FALSE,1.55,16,13.2,2428.79,10,121.44
Microsoft,Surface Laptop Studio,AMD Ryzen 5 8600H,AMD Radeon 680M,32,SSD,2048,FALSE,1.28,14,13.08,1709.07,10,85.45
Microsoft,Surface Go 3,AMD Ryzen 7 8800H,NVIDIA RTX 4060,16,SSD,4096,TRUE,2.37,15.6,12.06,2444.71,10,171.13
Microsoft,Surface Laptop Studio,Intel Core Ultra 7 15500H,Intel Arc A750M,64,SSD,2048,FALSE,2.65,17.3,9.34,2807.35,10,196.51
Microsoft,Surface Book 3,Intel i7-14700H,NVIDIA RTX 4060,8,SSD,2048,TRUE,1.94,15.6,6.63,2324.63,10,116.23
Microsoft,Surface Pro 8,AMD Ryzen 5 8600H,AMD Radeon 680M,32,SSD,4096,TRUE,1.25,14,13.41,2136.75,10,128.21
Microsoft,Surface Book 3,AMD Ryzen 7 8800H,NVIDIA RTX 4060,64,SSD,2048,FALSE,2.1,16,13.18,2249.33,10,134.96
Microsoft,Surface Go 3,Intel i5-14500H,NVIDIA RTX 4050,16,SSD,256,TRUE,1.76,15.6,10.43,1699.37,10,84.97
Microsoft,Surface Book 3,Intel i5-14600H,NVIDIA RTX 4050,8,SSD,1024,TRUE,1.8,15.6,9.99,1823.09,10,127.62
Microsoft,Surface Pro 8,Intel i9-14900HK,NVIDIA RTX 4070,8,SSD,512,FALSE,1.55,16,10.9,2518.36,10,151.10
Microsoft,Surface Book 3,Intel i5-14600H,Intel Iris Xe,64,SSD,2048,FALSE,2,16,13.24,1825.06,10,127.75
Microsoft,Surface Go 3,Intel i5-14500H,Intel Iris Xe,128,SSD,2048,FALSE,2.76,17.3,14.64,2067.1,10,124.03
Microsoft,Surface Book 3,AMD Ryzen 7 8800H,NVIDIA RTX 4060,16,SSD,256,TRUE,2.45,15.6,1.76,2103.7,10,105.19
Microsoft,Surface Laptop Studio,Intel i5-14600H,Intel Iris Xe,64,SSD,512,FALSE,1.19,13.3,14.68,1598.61,10,111.90
Microsoft,Surface Laptop 5,Intel i7-14800H,NVIDIA RTX 4070,32,SSD,2048,TRUE,1.91,16,8.79,3037.81,10,151.89
Microsoft,Surface Book 3,AMD Ryzen 7 8800H,NVIDIA RTX 4060,64,SSD,256,TRUE,3.42,18.4,5.46,2291.29,10,114.56
Microsoft,Surface Laptop 5,AMD Ryzen 5 8600H,NVIDIA RTX 4050,64,SSD,4096,TRUE,1.64,16,10.46,2524.62,10,151.48
Microsoft,Surface Pro 8,Intel i9-14900HK,NVIDIA RTX 4070,128,SSD,4096,TRUE,3.27,18.4,12.02,3976.92,10,278.38
Microsoft,Surface Book 3,Intel i7-14800H,NVIDIA RTX 4060,16,SSD,512,TRUE,1.83,15.6,0.57,2329.37,10,139.76
Microsoft,Surface Pro 8,AMD Ryzen 9 8900HX,AMD Radeon 780M,8,SSD,2048,FALSE,1.19,14,2.17,2187.69,10,153.14
Microsoft,Surface Laptop Studio,Intel Core Ultra 7 15500H,NVIDIA RTX 4070,128,SSD,512,TRUE,1.72,15.6,0.68,3723.04,10,186.15
Microsoft,Surface Laptop 5,AMD Ryzen 7 8800H,NVIDIA RTX 4060,32,SSD,512,TRUE,2.12,15.6,10.13,2069.59,10,103.48
Microsoft,Surface Go 3,Intel i7-14800H,NVIDIA RTX 4060,32,SSD,256,TRUE,1.06,13.3,10.63,2193.4,10,131.60
Microsoft,Surface Go 3,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,16,SSD,4096,FALSE,2.87,17.3,8.92,3314.1,10,198.85
Microsoft,Surface Laptop Studio,Intel Core Ultra 9 15700H,Intel Arc A750M,64,SSD,2048,FALSE,1.35,14,0.96,3376.92,10,202.62
Microsoft,Surface Pro 8,AMD Ryzen 7 8800H,NVIDIA RTX 4060,32,SSD,256,TRUE,2.46,16,9.93,2013.81,10,120.83
Microsoft,Surface Book 3,Intel i7-14700H,NVIDIA RTX 4070,8,SSD,4096,FALSE,1.28,14,6.44,3074.13,10,184.45
Microsoft,Surface Laptop 5,AMD Ryzen 9 8900HX,AMD Radeon 780M,128,SSD,1024,FALSE,2.45,16,3.01,2594.91,10,181.64
Microsoft,Surface Pro 8,Intel Core Ultra 7 15500H,NVIDIA RTX 4070,64,SSD,4096,FALSE,1.33,13.3,8.57,3503.91,10,210.23
Microsoft,Surface Laptop Studio,Intel i7-14800H,NVIDIA RTX 4080,64,SSD,512,TRUE,1.24,14,7.61,3260.68,10,163.03
Microsoft,Surface Pro 8,Intel i9-14900HK,NVIDIA RTX 4070,64,SSD,256,TRUE,2.47,16,5.71,3118.91,10,218.32
Microsoft,Surface Go 3,AMD Ryzen 9 8900HX,AMD Radeon 780M,64,SSD,2048,TRUE,2.15,16,5.37,2542.76,10,177.99
Microsoft,Surface Go 3,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,8,SSD,256,TRUE,1.44,14,1.43,2867.79,10,143.39
Microsoft,Surface Pro 8,Intel i9-14900HK,NVIDIA RTX 4080,128,SSD,1024,FALSE,2.75,18.4,6.58,3677.75,10,220.67
Microsoft,Surface Laptop 5,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,128,SSD,256,TRUE,1.49,14,4.94,3776.1,10,264.33
Microsoft,Surface Laptop Studio,Intel i7-14800H,NVIDIA RTX 4060,16,SSD,1024,TRUE,1.12,13.3,8.86,2287.65,10,160.14
Microsoft,Surface Pro 8,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,32,SSD,1024,TRUE,2.52,18.4,1.55,3352.19,10,201.13
Microsoft,Surface Book 3,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,128,SSD,512,TRUE,1.06,13.3,8,3799.78,10,227.99
Microsoft,Surface Book 3,Intel i7-14700H,NVIDIA RTX 4070,32,SSD,4096,TRUE,2.8,18.4,9.46,3233.86,10,194.03
Microsoft,Surface Pro 8,Intel i9-14900HK,NVIDIA RTX 4080,32,SSD,2048,FALSE,1.09,14,13.37,3129.54,10,187.77
Microsoft,Surface Laptop Studio,Intel i9-14900HK,NVIDIA RTX 4070,128,SSD,512,FALSE,1.43,13.3,0.74,3656.71,10,182.84
Microsoft,Surface Go 3,AMD Ryzen 7 8800H,AMD Radeon 780M,64,SSD,1024,TRUE,1.19,14,1.33,2335.9,10,140.15
Microsoft,Surface Book 3,Intel i7-14800H,NVIDIA RTX 4060,128,SSD,1024,TRUE,1.84,15.6,10.85,2770.74,10,193.95
Microsoft,Surface Laptop 5,Intel i9-14900HK,NVIDIA RTX 4080,16,SSD,1024,TRUE,1.08,13.3,6.68,3263.84,10,163.19
Microsoft,Surface Laptop Studio,AMD Ryzen 7 8800H,AMD Radeon 780M,64,SSD,256,TRUE,1.61,15.6,8.51,1979.44,10,118.77
Microsoft,Surface Book 3,Intel i5-14600H,Intel Iris Xe,8,SSD,1024,FALSE,2.93,17.3,0.08,1584.16,10,95.05
Microsoft,Surface Go 3,AMD Ryzen 5 8600H,NVIDIA RTX 3050,8,SSD,256,FALSE,1.9,15.6,9.41,1424.7,10,85.48
Microsoft,Surface Laptop 5,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,8,SSD,1024,FALSE,2.94,18.4,2.82,2939.53,10,176.37
Microsoft,Surface Laptop Studio,Intel i5-14600H,NVIDIA RTX 4050,32,SSD,512,FALSE,1.96,15.6,0.23,1879.73,10,93.99
Microsoft,Surface Book 3,AMD Ryzen 7 8800H,AMD Radeon 780M,128,SSD,2048,TRUE,1.06,14,14.38,2532.46,10,126.62
Microsoft,Surface Go 3,Intel i7-14700H,NVIDIA RTX 4070,8,SSD,1024,FALSE,1.73,16,1.04,2641.67,10,184.92
Microsoft,Surface Book 3,AMD Ryzen 7 8800H,AMD Radeon 780M,32,SSD,256,FALSE,2.72,18.4,10.99,1570.55,10,78.53
Microsoft,Surface Pro 8,Intel i7-14700H,NVIDIA RTX 4070,8,SSD,512,FALSE,1.36,14,4.33,2481.13,10,148.87
Microsoft,Surface Go 3,Intel i9-14900HK,NVIDIA RTX 4070,64,SSD,256,TRUE,2.5,16,14.86,2816.39,10,140.82
Microsoft,Surface Book 3,Intel i9-14900HK,NVIDIA RTX 4070,64,SSD,256,TRUE,1.18,13.3,13.4,2964.48,10,177.87
Microsoft,Surface Go 3,Intel i5-14500H,NVIDIA RTX 3050,128,SSD,256,TRUE,2.97,18.4,9.14,2223.46,10,155.64
Microsoft,Surface Go 3,Intel i9-14900HK,NVIDIA RTX 4070,64,SSD,4096,FALSE,1.61,16,13.1,3392.06,10,203.52
Microsoft,Surface Book 3,AMD Ryzen 5 8600H,NVIDIA RTX 4050,16,SSD,4096,TRUE,2.08,15.6,11.67,2207.3,10,110.37
Microsoft,Surface Pro 8,Intel Core Ultra 9 15700H,NVIDIA RTX 4080,16,SSD,512,FALSE,1.94,15.6,4.68,3025.41,10,181.52
Microsoft,Surface Go 3,Intel i9-14900HK,NVIDIA RTX 4070,128,SSD,256,TRUE,3.29,17.3,10.5,3353.61,10,167.68
Microsoft,Surface Book 3,AMD Ryzen 5 8600H,NVIDIA RTX 4050,32,SSD,512,FALSE,2.21,15.6,8.6,1670.68,10,83.53
Microsoft,Surface Laptop Studio,AMD Ryzen 5 8600H,NVIDIA RTX 3050,16,SSD,1024,FALSE,1.17,14,2.96,1776.71,10,124.37
Microsoft,Surface Laptop 5,Intel Core Ultra 7 15500H,Intel Arc A750M,64,SSD,1024,TRUE,1.62,16,1.43,3099.61,10,154.98
Microsoft,Surface Laptop Studio,AMD Ryzen 7 8800H,AMD Radeon 780M,128,SSD,256,FALSE,3.18,18.4,2.68,2233.29,10,111.66
Microsoft,Surface Book 3,AMD Ryzen 7 8800H,NVIDIA RTX 4070,128,SSD,1024,TRUE,3.14,17.3,6.63,3376.27,10,168.81
Microsoft,Surface Laptop Studio,Intel i7-14800H,NVIDIA RTX 4080,64,SSD,256,FALSE,1.94,15.6,6.83,2942.89,10,147.14
Microsoft,Surface Laptop Studio,Intel Core Ultra 7 15500H,NVIDIA RTX 4060,16,SSD,1024,FALSE,2.65,17.3,0.59,2272.3,10,136.34
Microsoft,Surface Laptop 5,Intel i5-14600H,NVIDIA RTX 3050,32,SSD,512,TRUE,2.57,17.3,5.63,1881.72,10,94.09
Microsoft,Surface Go 3,Intel i7-14700H,NVIDIA RTX 4070,8,SSD,256,FALSE,3.28,17.3,0.52,2445.8,10,146.75
Microsoft,Surface Book 3,Intel i5-14600H,NVIDIA RTX 3050,8,SSD,512,FALSE,2.48,16,9.14,1516.95,10,91.02
Microsoft,Surface Book 3,Intel i7-14700H,NVIDIA RTX 4070,128,SSD,2048,TRUE,1.94,16,4.25,3750.79,10,187.54
Microsoft,Surface Book 3,AMD Ryzen 7 8800H,NVIDIA RTX 4070,32,SSD,4096,FALSE,3.31,18.4,8.86,3014.49,10,180.87
Microsoft,Surface Book 3,Intel i5-14600H,NVIDIA RTX 3050,64,SSD,256,FALSE,1.61,15.6,13.61,1697.28,10,118.81
Microsoft,Surface Book 3,Intel i9-14900HK,NVIDIA RTX 4080,16,SSD,256,FALSE,3.32,17.3,12.97,2588.71,10,181.21
Microsoft,Surface Pro 8,AMD Ryzen 7 8800H,AMD Radeon 780M,8,SSD,4096,TRUE,2.81,17.3,6.8,2272.32,10,159.06
Microsoft,Surface Laptop 5,Intel i5-14500H,NVIDIA RTX 3050,32,SSD,2048,FALSE,2.41,15.6,4.03,1983.45,10,99.17
Microsoft,Surface Pro 8,Intel i7-14800H,NVIDIA RTX 4080,64,SSD,1024,FALSE,1.41,13.3,2.3,3322.8,10,232.60
Microsoft,Surface Pro 8,AMD Ryzen 7 8800H,NVIDIA RTX 4070,32,SSD,512,FALSE,2.11,16,8.71,2417.97,10,145.08
Microsoft,Surface Laptop 5,Intel Core Ultra 7 15500H,NVIDIA RTX 4070,16,SSD,512,FALSE,1.07,13.3,1.07,2806.62,10,168.40
Microsoft,Surface Laptop Studio,Intel i7-14700H,NVIDIA RTX 4060,32,SSD,512,FALSE,1.45,13.3,0.34,2203.3,10,132.20
Microsoft,Surface Laptop Studio,Intel i7-14800H,NVIDIA RTX 4080,16,SSD,2048,TRUE,2.11,16,7.42,3160.2,10,158.01
Microsoft,Surface Go 3,Intel Core Ultra 7 15500H,Intel Arc A750M,128,SSD,4096,TRUE,3.28,17.3,11.68,3631.48,10,181.57
Microsoft,Surface Go 3,Intel i5-14600H,NVIDIA RTX 4050,16,SSD,1024,TRUE,1.99,15.6,13.14,1796.07,10,89.80
